afgahg,Plugin Name,DNS Name,dfg,IP Address,Repository,Severity
EOL-172342,Windows Server SEoL (2012 R2),jump-ember-19254.ops.local,EOL-8357,10.24.75.54,LEG-LEGACY-ERP-OPS,High
EOL-804000,CentOS Linux SEoL (5.x),mon-echo-16867.ops.local,EOL-6169,10.24.65.227,LEG-LEGACY-ERP-OPS,High
EOL-328176,CentOS Linux SEoL (4.x),portal-cedar-04343.assets.local,EOL-3117,10.24.16.247,LEG-LEGACY-ERP-OPS,Critical
EOL-976918,Windows Server SEoL (2008 R2),node-delta-05030.assets.local,EOL-6083,10.24.19.166,LEG-LEGACY-ERP-OPS,High
EOL-857120,Ubuntu Linux SEoL (16.04),int-orion-17533.example.internal,EOL-7229,10.24.68.125,LEG-LEGACY-ERP-OPS,High
EOL-686010,Windows Server SEoL (2012 R2),cache-ember-01855.example.internal,EOL-7104,10.24.7.63,LEG-LEGACY-ERP-OPS,High
EOL-398766,Red Hat Enterprise Linux SEoL (6.x),int-foxtrot-06739.labs.local,EOL-5442,10.24.26.83,LEG-LEGACY-ERP-OPS,High
EOL-998453,CentOS Linux SEoL (4.x),report-falcon-12872.example.internal,EOL-6432,10.24.50.72,LEG-LEGACY-ERP-OPS,Critical
EOL-204300,Oracle Linux SEoL (6.x),mon-harbor-01033.ops.local,EOL-5024,10.24.4.9,LEG-LEGACY-ERP-OPS,High
EOL-404114,Windows Server SEoL (2008 R2),etl-falcon-11103.example.internal,EOL-9642,10.24.43.95,LEG-LEGACY-ERP-OPS,High
EOL-340102,Oracle Linux SEoL (6.x),edge-alpha-17727.assets.local,EOL-5543,10.24.69.63,LEG-LEGACY-ERP-OPS,High
EOL-926240,CentOS Linux SEoL (5.x),auth-orion-15613.example.internal,EOL-3767,10.24.60.253,LEG-LEGACY-ERP-OPS,Critical
EOL-285304,Red Hat Enterprise Linux SEoL (6.x),dmz-harbor-08882.corp.local,EOL-7693,10.24.34.178,LEG-LEGACY-ERP-OPS,Critical
EOL-980753,Ubuntu Linux SEoL (16.04),etl-vector-00667.labs.local,EOL-4623,10.24.2.155,LEG-LEGACY-ERP-OPS,High
EOL-480809,Ubuntu Linux SEoL (16.04),db-zenith-01234.ops.local,EOL-3940,10.24.4.210,LEG-LEGACY-ERP-OPS,High
EOL-425171,CentOS Linux SEoL (3.x),cache-pixel-00505.test.internal,EOL-4042,10.24.1.249,LEG-LEGACY-ERP-OPS,High
EOL-839085,Windows Server SEoL (2012 R2),api-quartz-06753.labs.local,EOL-5545,10.24.26.97,LEG-LEGACY-ERP-OPS,Critical
EOL-206611,Red Hat Enterprise Linux SEoL (6.x),queue-pixel-03727.test.internal,EOL-8069,10.24.14.143,LEG-LEGACY-ERP-OPS,High
EOL-801287,CentOS Linux SEoL (5.x),worker-echo-19022.test.internal,EOL-2003,10.24.74.78,LEG-LEGACY-ERP-OPS,High
EOL-950032,Oracle Linux SEoL (6.x),cache-echo-07481.example.internal,EOL-6752,10.24.29.57,LEG-LEGACY-ERP-OPS,Critical
EOL-457793,Ubuntu Linux SEoL (14.04),batch-delta-04341.corp.local,EOL-3854,10.24.16.245,LEG-LEGACY-ERP-OPS,Critical
EOL-136262,Ubuntu Linux SEoL (14.04),batch-vector-01436.labs.local,EOL-4694,10.24.5.156,LEG-LEGACY-ERP-OPS,Critical
EOL-213151,CentOS Linux SEoL (5.x),int-delta-05165.test.internal,EOL-9751,10.24.20.45,LEG-LEGACY-ERP-OPS,Critical
EOL-897231,CentOS Linux SEoL (5.x),auth-orion-06147.example.internal,EOL-1665,10.24.24.3,LEG-LEGACY-ERP-OPS,Critical
EOL-254347,Oracle Linux SEoL (6.x),db-summit-04842.corp.local,EOL-2334,10.24.18.234,LEG-LEGACY-ERP-OPS,High
EOL-404554,Red Hat Enterprise Linux SEoL (6.x),etl-nova-14548.example.internal,EOL-1973,10.24.56.212,LEG-LEGACY-ERP-OPS,Critical
EOL-304748,Ubuntu Linux SEoL (16.04),cache-pixel-09413.example.internal,EOL-7880,10.24.36.197,LEG-LEGACY-ERP-OPS,High
EOL-919405,Windows Server SEoL (2008 R2),node-alpha-17143.test.internal,EOL-7512,10.24.66.247,LEG-LEGACY-ERP-OPS,Critical
EOL-898920,Windows Server SEoL (2012 R2),web-zenith-18249.corp.local,EOL-1450,10.24.71.73,LEG-LEGACY-ERP-OPS,High
EOL-996142,Red Hat Enterprise Linux SEoL (6.x),jump-atlas-15888.example.internal,EOL-7560,10.24.62.16,LEG-LEGACY-ERP-OPS,High
EOL-129136,CentOS Linux SEoL (3.x),report-quartz-10321.ops.local,EOL-6262,10.24.40.81,LEG-LEGACY-ERP-OPS,High
EOL-900252,Ubuntu Linux SEoL (14.04),jump-orion-08647.corp.local,EOL-5322,10.24.33.199,LEG-LEGACY-ERP-OPS,High
EOL-969864,Ubuntu Linux SEoL (16.04),worker-atlas-14582.assets.local,EOL-2455,10.24.56.246,LEG-LEGACY-ERP-OPS,High
EOL-529080,Windows Server SEoL (2008 R2),node-matrix-10304.test.internal,EOL-5930,10.24.40.64,LEG-LEGACY-ERP-OPS,High
EOL-318343,Ubuntu Linux SEoL (14.04),dmz-pixel-03285.example.internal,EOL-3735,10.24.12.213,LEG-LEGACY-ERP-OPS,Critical
EOL-392292,Oracle Linux SEoL (6.x),portal-zenith-01592.assets.local,EOL-1987,10.24.6.56,LEG-LEGACY-ERP-OPS,Critical
EOL-695384,Windows Server SEoL (2008 R2),auth-alpha-15775.example.internal,EOL-7983,10.24.61.159,LEG-LEGACY-ERP-OPS,High
EOL-305194,CentOS Linux SEoL (3.x),db-matrix-12588.corp.local,EOL-5624,10.24.49.44,LEG-LEGACY-ERP-OPS,High
EOL-614400,CentOS Linux SEoL (4.x),svc-pixel-19716.test.internal,EOL-2759,10.24.77.4,LEG-LEGACY-ERP-OPS,High
EOL-916407,Windows Server SEoL (2012 R2),int-pixel-12528.labs.local,EOL-1615,10.24.48.240,LEG-LEGACY-ERP-OPS,Critical
EOL-978395,CentOS Linux SEoL (3.x),cache-nova-14631.ops.local,EOL-8552,10.24.57.39,LEG-LEGACY-ERP-OPS,Critical
EOL-530901,Windows Server SEoL (2012 R2),batch-delta-11320.example.internal,EOL-4203,10.24.44.56,LEG-LEGACY-ERP-OPS,Critical
EOL-563181,Windows Server SEoL (2008 R2),dmz-atlas-02270.labs.local,EOL-1388,10.24.8.222,LEG-LEGACY-ERP-OPS,Critical
EOL-644282,CentOS Linux SEoL (4.x),batch-cedar-13284.corp.local,EOL-9304,10.24.51.228,LEG-LEGACY-ERP-OPS,Critical
EOL-671917,Oracle Linux SEoL (6.x),app-nova-01137.ops.local,EOL-3717,10.24.4.113,LEG-LEGACY-ERP-OPS,High
EOL-872584,Ubuntu Linux SEoL (16.04),report-vector-02574.assets.local,EOL-8601,10.24.10.14,LEG-LEGACY-ERP-OPS,High
EOL-102408,Windows Server SEoL (2012 R2),node-orion-04017.corp.local,EOL-9813,10.24.15.177,LEG-LEGACY-ERP-OPS,High
EOL-586535,CentOS Linux SEoL (5.x),batch-pixel-03945.assets.local,EOL-5481,10.24.15.105,LEG-LEGACY-ERP-OPS,High
EOL-708546,Windows Server SEoL (2012 R2),cache-summit-02218.example.internal,EOL-5984,10.24.8.170,LEG-LEGACY-ERP-OPS,High
EOL-517342,CentOS Linux SEoL (5.x),mon-atlas-08714.labs.local,EOL-5684,10.24.34.10,LEG-LEGACY-ERP-OPS,Critical
EOL-246546,CentOS Linux SEoL (4.x),svc-cedar-10868.assets.local,EOL-6082,10.24.42.116,LEG-LEGACY-ERP-OPS,High
EOL-247765,Windows Server SEoL (2008 R2),portal-falcon-00195.corp.local,EOL-1477,10.24.0.195,LEG-LEGACY-ERP-OPS,High
EOL-436272,Windows Server SEoL (2012 R2),cache-orion-06263.labs.local,EOL-5010,10.24.24.119,LEG-LEGACY-ERP-OPS,High
EOL-950897,Oracle Linux SEoL (6.x),mon-pixel-11313.example.internal,EOL-4258,10.24.44.49,LEG-LEGACY-ERP-OPS,Critical
EOL-719358,Windows Server SEoL (2008 R2),batch-delta-08296.corp.local,EOL-9912,10.24.32.104,LEG-LEGACY-ERP-OPS,Critical
EOL-405549,Windows Server SEoL (2012 R2),batch-nova-17956.assets.local,EOL-2206,10.24.70.36,LEG-LEGACY-ERP-OPS,Critical
EOL-875088,Windows Server SEoL (2012 R2),api-raven-01243.ops.local,EOL-2372,10.24.4.219,LEG-LEGACY-ERP-OPS,Critical
EOL-972755,CentOS Linux SEoL (5.x),mon-alpha-13469.ops.local,EOL-1016,10.24.52.157,LEG-LEGACY-ERP-OPS,Critical
EOL-251542,Red Hat Enterprise Linux SEoL (6.x),report-quartz-15415.test.internal,EOL-9979,10.24.60.55,LEG-LEGACY-ERP-OPS,High
EOL-645462,Windows Server SEoL (2008 R2),svc-raven-09306.corp.local,EOL-3042,10.24.36.90,LEG-LEGACY-ERP-OPS,High
EOL-797335,Red Hat Enterprise Linux SEoL (6.x),mon-orion-00713.example.internal,EOL-4419,10.24.2.201,LEG-LEGACY-ERP-OPS,High
EOL-444996,CentOS Linux SEoL (3.x),node-pixel-17586.labs.local,EOL-3392,10.24.68.178,LEG-LEGACY-ERP-OPS,High
EOL-474217,CentOS Linux SEoL (4.x),mon-vector-10593.labs.local,EOL-2190,10.24.41.97,LEG-LEGACY-ERP-OPS,High
EOL-731260,Red Hat Enterprise Linux SEoL (6.x),edge-harbor-04854.assets.local,EOL-9910,10.24.18.246,LEG-LEGACY-ERP-OPS,High
EOL-988981,CentOS Linux SEoL (4.x),worker-quartz-14978.labs.local,EOL-4130,10.24.58.130,LEG-LEGACY-ERP-OPS,High
EOL-218730,Ubuntu Linux SEoL (16.04),auth-orion-05309.ops.local,EOL-5849,10.24.20.189,LEG-LEGACY-ERP-OPS,High
EOL-936145,CentOS Linux SEoL (4.x),web-bravo-10567.labs.local,EOL-6895,10.24.41.71,LEG-LEGACY-ERP-OPS,High
EOL-363353,Oracle Linux SEoL (6.x),dmz-pixel-16880.test.internal,EOL-3457,10.24.65.240,LEG-LEGACY-ERP-OPS,Critical
EOL-102572,Oracle Linux SEoL (6.x),jump-matrix-11785.test.internal,EOL-4991,10.24.46.9,LEG-LEGACY-ERP-OPS,High
EOL-181265,CentOS Linux SEoL (4.x),etl-vector-10213.labs.local,EOL-9920,10.24.39.229,LEG-LEGACY-ERP-OPS,High
EOL-872113,Ubuntu Linux SEoL (14.04),app-vector-07114.test.internal,EOL-6304,10.24.27.202,LEG-LEGACY-ERP-OPS,High
EOL-229024,CentOS Linux SEoL (3.x),db-pixel-13055.corp.local,EOL-6368,10.24.50.255,LEG-LEGACY-ERP-OPS,High
EOL-626817,Oracle Linux SEoL (6.x),int-matrix-15677.corp.local,EOL-4049,10.24.61.61,LEG-LEGACY-ERP-OPS,High
EOL-676602,CentOS Linux SEoL (4.x),worker-zenith-01814.assets.local,EOL-8726,10.24.7.22,LEG-LEGACY-ERP-OPS,Critical
EOL-922637,CentOS Linux SEoL (5.x),svc-zenith-12415.ops.local,EOL-5741,10.24.48.127,LEG-LEGACY-ERP-OPS,High
EOL-905890,Red Hat Enterprise Linux SEoL (6.x),svc-pixel-03820.labs.local,EOL-5577,10.24.14.236,LEG-LEGACY-ERP-OPS,Critical
EOL-911239,Oracle Linux SEoL (6.x),jump-quartz-19021.labs.local,EOL-6120,10.24.74.77,LEG-LEGACY-ERP-OPS,Critical
EOL-495304,Ubuntu Linux SEoL (16.04),db-pixel-12189.example.internal,EOL-2698,10.24.47.157,LEG-LEGACY-ERP-OPS,High
EOL-692039,CentOS Linux SEoL (3.x),jump-bravo-16391.test.internal,EOL-2212,10.24.64.7,LEG-LEGACY-ERP-OPS,High
EOL-889193,Red Hat Enterprise Linux SEoL (6.x),worker-echo-06295.labs.local,EOL-9934,10.24.24.151,LEG-LEGACY-ERP-OPS,High
EOL-662055,Windows Server SEoL (2012 R2),report-bravo-00541.assets.local,EOL-2841,10.24.2.29,LEG-LEGACY-ERP-OPS,Critical
EOL-739189,Red Hat Enterprise Linux SEoL (6.x),web-cedar-18615.example.internal,EOL-3965,10.24.72.183,LEG-LEGACY-ERP-OPS,High
EOL-197960,Windows Server SEoL (2008 R2),node-zenith-07578.labs.local,EOL-4950,10.24.29.154,LEG-LEGACY-ERP-OPS,High
EOL-494087,CentOS Linux SEoL (5.x),dmz-echo-19881.assets.local,EOL-7849,10.24.77.169,LEG-LEGACY-ERP-OPS,High
EOL-236396,CentOS Linux SEoL (3.x),int-alpha-07884.test.internal,EOL-4027,10.24.30.204,LEG-LEGACY-ERP-OPS,High
EOL-467346,Windows Server SEoL (2012 R2),dmz-cedar-00885.labs.local,EOL-5543,10.24.3.117,LEG-LEGACY-ERP-OPS,Critical
EOL-262286,Windows Server SEoL (2008 R2),db-cedar-19203.test.internal,EOL-6396,10.24.75.3,LEG-LEGACY-ERP-OPS,High
EOL-779143,CentOS Linux SEoL (3.x),etl-cedar-05468.labs.local,EOL-7413,10.24.21.92,LEG-LEGACY-ERP-OPS,High
EOL-432161,Ubuntu Linux SEoL (16.04),queue-alpha-17895.corp.local,EOL-3006,10.24.69.231,LEG-LEGACY-ERP-OPS,High
EOL-279820,Oracle Linux SEoL (6.x),queue-echo-03925.assets.local,EOL-8355,10.24.15.85,LEG-LEGACY-ERP-OPS,High
EOL-726163,CentOS Linux SEoL (3.x),etl-atlas-06484.labs.local,EOL-4882,10.24.25.84,LEG-LEGACY-ERP-OPS,Critical
EOL-464598,Red Hat Enterprise Linux SEoL (6.x),report-pixel-10235.ops.local,EOL-1177,10.24.39.251,LEG-LEGACY-ERP-OPS,High
EOL-451589,CentOS Linux SEoL (3.x),api-summit-12333.example.internal,EOL-5815,10.24.48.45,LEG-LEGACY-ERP-OPS,High
EOL-447787,Windows Server SEoL (2012 R2),app-bravo-01907.ops.local,EOL-1999,10.24.7.115,LEG-LEGACY-ERP-OPS,Critical
EOL-284426,Windows Server SEoL (2012 R2),db-delta-01938.test.internal,EOL-6043,10.24.7.146,LEG-LEGACY-ERP-OPS,High
EOL-835521,Ubuntu Linux SEoL (14.04),portal-orion-15483.corp.local,EOL-6155,10.24.60.123,LEG-LEGACY-ERP-OPS,Critical
EOL-168097,Ubuntu Linux SEoL (16.04),etl-summit-00609.test.internal,EOL-6598,10.24.2.97,LEG-LEGACY-ERP-OPS,Critical
EOL-841647,Oracle Linux SEoL (6.x),queue-bravo-13995.ops.local,EOL-3727,10.24.54.171,LEG-LEGACY-ERP-OPS,High
EOL-573885,Red Hat Enterprise Linux SEoL (6.x),auth-charlie-09359.assets.local,EOL-8679,10.24.36.143,LEG-LEGACY-ERP-OPS,High
EOL-282926,Ubuntu Linux SEoL (16.04),dmz-quartz-11771.corp.local,EOL-6602,10.24.45.251,LEG-LEGACY-ERP-OPS,High
EOL-840327,CentOS Linux SEoL (5.x),auth-echo-10404.example.internal,EOL-8845,10.24.40.164,LEG-LEGACY-ERP-OPS,High
EOL-995318,Red Hat Enterprise Linux SEoL (6.x),edge-raven-14310.ops.local,EOL-4255,10.24.55.230,LEG-LEGACY-ERP-OPS,Critical
EOL-590743,CentOS Linux SEoL (3.x),edge-foxtrot-08985.test.internal,EOL-8255,10.24.35.25,LEG-LEGACY-ERP-OPS,High
EOL-514603,Ubuntu Linux SEoL (14.04),edge-charlie-18715.assets.local,EOL-8435,10.24.73.27,LEG-LEGACY-ERP-OPS,Critical
EOL-440353,Windows Server SEoL (2008 R2),edge-falcon-03883.labs.local,EOL-3479,10.24.15.43,LEG-LEGACY-ERP-OPS,High
EOL-239871,CentOS Linux SEoL (5.x),worker-echo-13520.test.internal,EOL-6596,10.24.52.208,LEG-LEGACY-ERP-OPS,High
EOL-232027,CentOS Linux SEoL (3.x),api-charlie-15300.assets.local,EOL-8709,10.24.59.196,LEG-LEGACY-CRM-SVC,High
EOL-496815,Windows Server SEoL (2008 R2),portal-zenith-09577.corp.local,EOL-5244,10.24.37.105,LEG-LEGACY-CRM-SVC,Critical
EOL-703802,Red Hat Enterprise Linux SEoL (6.x),worker-zenith-09698.ops.local,EOL-9127,10.24.37.226,LEG-LEGACY-CRM-SVC,High
EOL-902188,Windows Server SEoL (2008 R2),auth-foxtrot-03778.ops.local,EOL-4883,10.24.14.194,LEG-LEGACY-CRM-SVC,High
EOL-136664,CentOS Linux SEoL (3.x),batch-ember-08755.assets.local,EOL-4115,10.24.34.51,LEG-LEGACY-CRM-SVC,Critical
EOL-211754,CentOS Linux SEoL (3.x),web-falcon-19905.corp.local,EOL-2061,10.24.77.193,LEG-LEGACY-CRM-SVC,High
EOL-984222,Ubuntu Linux SEoL (16.04),app-delta-13633.labs.local,EOL-2658,10.24.53.65,LEG-LEGACY-CRM-SVC,High
EOL-301574,CentOS Linux SEoL (3.x),proxy-atlas-00353.test.internal,EOL-2096,10.24.1.97,LEG-LEGACY-CRM-SVC,High
EOL-401108,Windows Server SEoL (2012 R2),jump-vector-12259.example.internal,EOL-6358,10.24.47.227,LEG-LEGACY-CRM-SVC,High
EOL-916688,Red Hat Enterprise Linux SEoL (6.x),mon-falcon-11356.example.internal,EOL-8017,10.24.44.92,LEG-LEGACY-CRM-SVC,Critical
EOL-266725,CentOS Linux SEoL (4.x),jump-orion-04472.labs.local,EOL-4215,10.24.17.120,LEG-LEGACY-CRM-SVC,High
EOL-244798,Oracle Linux SEoL (6.x),db-orion-11482.example.internal,EOL-5632,10.24.44.218,LEG-LEGACY-CRM-SVC,High
EOL-457837,CentOS Linux SEoL (5.x),api-cedar-01944.example.internal,EOL-7166,10.24.7.152,LEG-LEGACY-CRM-SVC,High
EOL-266892,CentOS Linux SEoL (5.x),app-harbor-09107.example.internal,EOL-9777,10.24.35.147,LEG-LEGACY-CRM-SVC,Critical
EOL-913285,CentOS Linux SEoL (5.x),svc-orion-10815.corp.local,EOL-3746,10.24.42.63,LEG-LEGACY-CRM-SVC,High
EOL-908544,CentOS Linux SEoL (3.x),jump-alpha-01399.assets.local,EOL-3591,10.24.5.119,LEG-LEGACY-CRM-SVC,High
EOL-895919,CentOS Linux SEoL (5.x),proxy-raven-00101.assets.local,EOL-4151,10.24.0.101,LEG-LEGACY-CRM-SVC,Critical
EOL-869849,CentOS Linux SEoL (4.x),int-nova-11859.test.internal,EOL-7429,10.24.46.83,LEG-LEGACY-CRM-SVC,Critical
EOL-634228,Oracle Linux SEoL (6.x),api-nova-06429.labs.local,EOL-3944,10.24.25.29,LEG-LEGACY-CRM-SVC,High
EOL-600104,Oracle Linux SEoL (6.x),edge-raven-13847.corp.local,EOL-9086,10.24.54.23,LEG-LEGACY-CRM-SVC,High
EOL-230095,CentOS Linux SEoL (3.x),batch-pixel-08466.ops.local,EOL-8179,10.24.33.18,LEG-LEGACY-CRM-SVC,Critical
EOL-612985,Ubuntu Linux SEoL (16.04),dmz-echo-19389.labs.local,EOL-5593,10.24.75.189,LEG-LEGACY-CRM-SVC,High
EOL-903025,Ubuntu Linux SEoL (14.04),svc-charlie-03287.assets.local,EOL-8907,10.24.12.215,LEG-LEGACY-CRM-SVC,High
EOL-156795,Windows Server SEoL (2012 R2),auth-quartz-10362.corp.local,EOL-9872,10.24.40.122,LEG-LEGACY-CRM-SVC,Critical
EOL-569642,CentOS Linux SEoL (4.x),mon-raven-14930.ops.local,EOL-9798,10.24.58.82,LEG-LEGACY-CRM-SVC,High
EOL-406500,CentOS Linux SEoL (4.x),edge-ember-01129.example.internal,EOL-5645,10.24.4.105,LEG-LEGACY-CRM-SVC,High
EOL-875507,CentOS Linux SEoL (4.x),worker-pixel-12840.test.internal,EOL-3944,10.24.50.40,LEG-LEGACY-CRM-SVC,Critical
EOL-815018,Ubuntu Linux SEoL (14.04),app-matrix-01263.corp.local,EOL-2348,10.24.4.239,LEG-LEGACY-CRM-SVC,High
EOL-129614,Ubuntu Linux SEoL (16.04),batch-atlas-15935.corp.local,EOL-7177,10.24.62.63,LEG-LEGACY-CRM-SVC,High
EOL-870302,Windows Server SEoL (2008 R2),app-alpha-17966.assets.local,EOL-8736,10.24.70.46,LEG-LEGACY-CRM-SVC,Critical
EOL-830234,Ubuntu Linux SEoL (14.04),report-alpha-06554.test.internal,EOL-8938,10.24.25.154,LEG-LEGACY-CRM-SVC,Critical
EOL-558362,Ubuntu Linux SEoL (16.04),mon-charlie-04284.example.internal,EOL-8526,10.24.16.188,LEG-LEGACY-CRM-SVC,High
EOL-288271,Oracle Linux SEoL (6.x),api-raven-13613.assets.local,EOL-1354,10.24.53.45,LEG-LEGACY-CRM-SVC,High
EOL-694925,CentOS Linux SEoL (4.x),auth-atlas-03369.ops.local,EOL-9266,10.24.13.41,LEG-LEGACY-CRM-SVC,High
EOL-724305,Ubuntu Linux SEoL (14.04),api-orion-12477.example.internal,EOL-7710,10.24.48.189,LEG-LEGACY-CRM-SVC,High
EOL-620870,CentOS Linux SEoL (3.x),auth-alpha-12210.corp.local,EOL-2568,10.24.47.178,LEG-LEGACY-CRM-SVC,Critical
EOL-890875,CentOS Linux SEoL (3.x),node-bravo-09886.labs.local,EOL-7112,10.24.38.158,LEG-LEGACY-CRM-SVC,High
EOL-297424,Oracle Linux SEoL (6.x),mon-vector-09195.test.internal,EOL-2561,10.24.35.235,LEG-LEGACY-CRM-SVC,High
EOL-886414,CentOS Linux SEoL (4.x),proxy-nova-07096.ops.local,EOL-9331,10.24.27.184,LEG-LEGACY-CRM-SVC,High
EOL-824196,Oracle Linux SEoL (6.x),mon-orion-00545.ops.local,EOL-7385,10.24.2.33,LEG-LEGACY-CRM-SVC,High
EOL-964332,CentOS Linux SEoL (4.x),svc-atlas-16171.labs.local,EOL-2020,10.24.63.43,LEG-LEGACY-CRM-SVC,High
EOL-344933,Ubuntu Linux SEoL (14.04),etl-matrix-04772.corp.local,EOL-4953,10.24.18.164,LEG-LEGACY-CRM-SVC,High
EOL-315842,Ubuntu Linux SEoL (14.04),dmz-falcon-01118.corp.local,EOL-2763,10.24.4.94,LEG-LEGACY-CRM-SVC,Critical
EOL-680213,Windows Server SEoL (2008 R2),report-matrix-06616.assets.local,EOL-1288,10.24.25.216,LEG-LEGACY-CRM-SVC,Critical
EOL-699812,CentOS Linux SEoL (4.x),batch-pixel-07029.example.internal,EOL-8444,10.24.27.117,LEG-LEGACY-CRM-SVC,High
EOL-887985,Oracle Linux SEoL (6.x),report-summit-13743.example.internal,EOL-7121,10.24.53.175,LEG-LEGACY-CRM-SVC,High
EOL-692104,CentOS Linux SEoL (4.x),jump-falcon-07862.corp.local,EOL-3569,10.24.30.182,LEG-LEGACY-CRM-SVC,High
EOL-952556,Red Hat Enterprise Linux SEoL (6.x),batch-atlas-04717.ops.local,EOL-9606,10.24.18.109,LEG-LEGACY-CRM-SVC,Critical
EOL-192092,Red Hat Enterprise Linux SEoL (6.x),jump-falcon-04729.labs.local,EOL-7199,10.24.18.121,LEG-LEGACY-CRM-SVC,High
EOL-421809,Windows Server SEoL (2012 R2),dmz-atlas-04511.corp.local,EOL-8635,10.24.17.159,LEG-LEGACY-CRM-SVC,High
EOL-736680,Ubuntu Linux SEoL (16.04),mon-falcon-11737.example.internal,EOL-8840,10.24.45.217,LEG-LEGACY-CRM-SVC,High
EOL-848765,Ubuntu Linux SEoL (16.04),queue-zenith-06039.labs.local,EOL-2373,10.24.23.151,LEG-LEGACY-CRM-SVC,High
EOL-625351,CentOS Linux SEoL (4.x),svc-bravo-05656.ops.local,EOL-6920,10.24.22.24,LEG-LEGACY-CRM-SVC,High
EOL-138665,Windows Server SEoL (2012 R2),etl-ember-10777.example.internal,EOL-1765,10.24.42.25,LEG-LEGACY-CRM-SVC,High
EOL-885523,Ubuntu Linux SEoL (14.04),worker-foxtrot-18339.labs.local,EOL-1175,10.24.71.163,LEG-LEGACY-CRM-SVC,High
EOL-132137,Ubuntu Linux SEoL (14.04),queue-ember-06162.corp.local,EOL-1222,10.24.24.18,LEG-LEGACY-CRM-SVC,High
EOL-997056,CentOS Linux SEoL (4.x),svc-atlas-07693.ops.local,EOL-7402,10.24.30.13,LEG-LEGACY-CRM-SVC,High
EOL-535334,Red Hat Enterprise Linux SEoL (6.x),report-raven-04334.labs.local,EOL-7043,10.24.16.238,LEG-LEGACY-CRM-SVC,High
EOL-110049,Ubuntu Linux SEoL (16.04),report-falcon-05171.assets.local,EOL-4418,10.24.20.51,LEG-LEGACY-CRM-SVC,High
EOL-876493,Ubuntu Linux SEoL (14.04),proxy-nova-02701.test.internal,EOL-3338,10.24.10.141,LEG-LEGACY-CRM-SVC,High
EOL-147790,Ubuntu Linux SEoL (16.04),cache-cedar-00281.corp.local,EOL-3968,10.24.1.25,LEG-LEGACY-CRM-SVC,Critical
EOL-254358,Oracle Linux SEoL (6.x),node-raven-07112.corp.local,EOL-7334,10.24.27.200,LEG-LEGACY-CRM-SVC,High
EOL-627907,Ubuntu Linux SEoL (16.04),edge-quartz-06040.ops.local,EOL-5058,10.24.23.152,LEG-LEGACY-CRM-SVC,High
EOL-363548,CentOS Linux SEoL (5.x),api-raven-18804.example.internal,EOL-7010,10.24.73.116,LEG-LEGACY-CRM-SVC,High
EOL-985447,Windows Server SEoL (2008 R2),web-ember-11802.corp.local,EOL-4757,10.24.46.26,LEG-LEGACY-CRM-SVC,High
EOL-663737,Red Hat Enterprise Linux SEoL (6.x),jump-foxtrot-12666.assets.local,EOL-7964,10.24.49.122,LEG-LEGACY-CRM-SVC,High
EOL-983922,CentOS Linux SEoL (3.x),jump-vector-04898.example.internal,EOL-3080,10.24.19.34,LEG-LEGACY-CRM-SVC,Critical
EOL-733614,CentOS Linux SEoL (5.x),edge-falcon-11956.example.internal,EOL-4092,10.24.46.180,LEG-LEGACY-CRM-SVC,High
EOL-703400,CentOS Linux SEoL (3.x),jump-foxtrot-18841.example.internal,EOL-2875,10.24.73.153,LEG-LEGACY-CRM-SVC,High
EOL-108313,Windows Server SEoL (2012 R2),proxy-delta-14733.corp.local,EOL-3302,10.24.57.141,LEG-LEGACY-CRM-SVC,High
EOL-261453,Oracle Linux SEoL (6.x),worker-cedar-02886.labs.local,EOL-3872,10.24.11.70,LEG-LEGACY-CRM-SVC,Critical
EOL-284488,Ubuntu Linux SEoL (14.04),dmz-alpha-04135.labs.local,EOL-3113,10.24.16.39,LEG-LEGACY-CRM-SVC,High
EOL-880272,Red Hat Enterprise Linux SEoL (6.x),queue-delta-17776.labs.local,EOL-4761,10.24.69.112,LEG-LEGACY-CRM-SVC,High
EOL-473886,Oracle Linux SEoL (6.x),proxy-vector-10698.example.internal,EOL-9961,10.24.41.202,LEG-LEGACY-CRM-SVC,Critical
EOL-405241,Windows Server SEoL (2008 R2),batch-raven-16374.assets.local,EOL-1231,10.24.63.246,LEG-LEGACY-CRM-SVC,Critical
EOL-398236,Windows Server SEoL (2012 R2),db-quartz-00637.labs.local,EOL-4279,10.24.2.125,LEG-LEGACY-CRM-SVC,High
EOL-106060,CentOS Linux SEoL (5.x),app-foxtrot-10241.corp.local,EOL-8509,10.24.40.1,LEG-LEGACY-CRM-SVC,High
EOL-176079,Red Hat Enterprise Linux SEoL (6.x),app-atlas-11283.corp.local,EOL-9146,10.24.44.19,LEG-LEGACY-CRM-SVC,Critical
EOL-585597,Windows Server SEoL (2012 R2),auth-bravo-15250.example.internal,EOL-9647,10.24.59.146,LEG-LEGACY-CRM-SVC,Critical
EOL-715485,CentOS Linux SEoL (4.x),int-echo-06941.assets.local,EOL-8634,10.24.27.29,LEG-LEGACY-CRM-SVC,High
EOL-368672,Windows Server SEoL (2012 R2),int-zenith-11031.example.internal,EOL-1823,10.24.43.23,LEG-LEGACY-CRM-SVC,Critical
EOL-111942,Windows Server SEoL (2012 R2),queue-zenith-03463.ops.local,EOL-2614,10.24.13.135,LEG-LEGACY-CRM-SVC,Critical
